,PC1,PC2
MFCC_0,-0.29497883425685373,-0.03009753879253087
MFCC_1,0.4189483751433546,0.20335037184462634
MFCC_2,-0.11380756843378712,-0.11140895620456633
MFCC_3,-0.2961188757021918,-0.164588012509297
MFCC_4,-0.11030241274778069,-0.04193095073229391
MFCC_5,0.2398456112533201,0.09837549015340902
MFCC_6,0.13492656850401832,-0.10899021707715781
MFCC_7,-0.17263471319107848,-0.277112565289366
MFCC_8,0.27323250656108333,-0.17811855161288476
MFCC_9,0.3590724586719211,0.09688994880878003
MFCC_10,0.23664808606924514,0.07523210685301927
MFCC_11,-0.2855404513692742,-0.10271970313264124
MFCC_12,0.038897767567708644,-0.14416424081455634
MFCC_13,-0.0014463228642750603,0.12294029757232255
MFCC_14,-0.035411822788632835,0.2388708417514839
MFCC_15,-0.15271295035121027,0.19868312704139704
MFCC_16,0.005954772031225345,0.32060759643150305
MFCC_17,-0.21729595174168312,0.14579126726923633
MFCC_18,-0.12655843679076462,0.3142084207291427
MFCC_19,-0.15176420836417506,0.2516731654497153
MFCC_20,-0.03085880239861824,0.29341700017016087
MFCC_21,-0.1059500449043339,0.1437013273835693
MFCC_22,0.017583305416636257,0.2896436502213967
MFCC_23,-0.08847346267448478,0.18175901842734318
MFCC_24,-0.1026080323980828,0.29911624454334834
MFCC_25,-0.1864683557324335,0.17065713162449123
