,PC1,PC2
MFCC_0,-0.2949788342575566,-0.030097537643891024
MFCC_1,0.41894837514372374,0.2033503709138449
MFCC_2,-0.11380756843521139,-0.11140895533308903
MFCC_3,-0.29611887570499384,-0.16458801439097168
MFCC_4,-0.11030241274462597,-0.041930949050496304
MFCC_5,0.23984561125111195,0.0983754901335476
MFCC_6,0.13492656850347945,-0.10899021581929383
MFCC_7,-0.17263471319248644,-0.27711256604007434
MFCC_8,0.2732325065625182,-0.17811855171009772
MFCC_9,0.35907245866932175,0.09688994819313472
MFCC_10,0.23664808606987592,0.0752321097758913
MFCC_11,-0.2855404513695616,-0.10271970281171988
MFCC_12,0.03889776756781934,-0.14416424258978494
MFCC_13,-0.0014463228593155808,0.122940297107951
MFCC_14,-0.03541182278614258,0.2388708424903463
MFCC_15,-0.15271295034589086,0.19868312819520417
MFCC_16,0.0059547720330476155,0.32060759869074135
MFCC_17,-0.2172959517463638,0.1457912680280071
MFCC_18,-0.12655843679803874,0.31420841816847234
MFCC_19,-0.15176420835901525,0.25167316579607124
MFCC_20,-0.030858802397565225,0.2934170008265027
MFCC_21,-0.10595004490353727,0.1437013284757596
MFCC_22,0.017583305411116096,0.2896436480310744
MFCC_23,-0.08847346267570937,0.18175901689044202
MFCC_24,-0.10260803240099689,0.2991162431246903
MFCC_25,-0.18646835572818837,0.1706571324134749
