,PC1,PC2
MFCC_0,-0.29497883424626314,-0.030097538064181032
MFCC_1,0.41894837514506317,0.20335037132953182
MFCC_2,-0.11380756843382903,-0.1114089559823578
MFCC_3,-0.2961188757056168,-0.16458801384641553
MFCC_4,-0.11030241275927102,-0.041930949652028315
MFCC_5,0.23984561126866522,0.09837549002287492
MFCC_6,0.13492656853330168,-0.10899021625237812
MFCC_7,-0.17263471315871917,-0.2771125655469361
MFCC_8,0.2732325065583168,-0.17811855139787458
MFCC_9,0.3590724586728109,0.09688994830743437
MFCC_10,0.23664808607491625,0.07523210838281336
MFCC_11,-0.2855404513657491,-0.10271970311031123
MFCC_12,0.038897767534796984,-0.144164241994944
MFCC_13,-0.0014463228781620176,0.12294029772063432
MFCC_14,-0.03541182278973503,0.23887084228399214
MFCC_15,-0.15271295035027163,0.19868312818847497
MFCC_16,0.005954772063499136,0.3206075978187022
MFCC_17,-0.2172959517073318,0.145791267543721
MFCC_18,-0.12655843678072035,0.31420841909133906
MFCC_19,-0.15176420839792623,0.25167316603144435
MFCC_20,-0.030858802418651625,0.2934170003695538
MFCC_21,-0.10595004491249777,0.1437013278149703
MFCC_22,0.017583305429837052,0.289643648746446
MFCC_23,-0.0884734626709543,0.18175901764614916
MFCC_24,-0.1026080323982653,0.2991162434329681
MFCC_25,-0.18646835574069642,0.17065713222714407
