,PC1,PC2
MFCC_0,-0.1756468267487824,-0.27005839490528444
MFCC_1,0.0886650123387189,0.4592666359409438
MFCC_2,0.006424917257075831,-0.11948478205733415
MFCC_3,-0.07198828829086228,-0.3196963841402056
MFCC_4,-0.057438894771683284,-0.06445537404426993
MFCC_5,0.10920333792251433,0.19721507156047619
MFCC_6,0.19079854460310025,0.01159580037680655
MFCC_7,0.10599320149826114,-0.3176186463769755
MFCC_8,0.346062922162078,0.08462541333555165
MFCC_9,0.22004559363757228,0.32106774388899234
MFCC_10,0.16333719823921286,0.26775016335398766
MFCC_11,-0.0910310675516161,-0.2635860982275721
MFCC_12,0.17021601438356052,-0.09971307561741637
MFCC_13,-0.11705346469644098,0.1516973685128079
MFCC_14,-0.2087065410497785,0.15876684958818843
MFCC_15,-0.20999458586561884,0.02208721233883123
MFCC_16,-0.1005458086223922,0.16762556649485294
MFCC_17,-0.2741337460511911,0.02649146312172854
MFCC_18,-0.3325763532972794,0.17119298533586727
MFCC_19,-0.3652610041055121,0.1296199879430825
MFCC_20,-0.18903514946556352,0.12005759912932204
MFCC_21,-0.17428535296295017,0.04745739373961069
MFCC_22,-0.11869132420463621,0.20423781727136056
MFCC_23,-0.1633519931267182,0.09155075245366213
MFCC_24,-0.2096419693680385,0.05119955129357074
MFCC_25,-0.2821543645814144,-0.035242569478595366
