,PC1,PC2
CHROMA_0,-0.05985407965601218,-0.1744038794610072
CHROMA_1,-0.04998771066385615,-0.18664432903296282
CHROMA_2,-0.05490917177123044,-0.20807510533200038
CHROMA_3,-0.09539118449252072,-0.20364444853313293
CHROMA_4,0.0007835679847996327,-0.14869089622046172
CHROMA_5,0.09074043098590757,-0.1266188080912544
CHROMA_6,0.09934599248178927,-0.11592501308400976
CHROMA_7,0.12006041367492973,-0.1056747862423967
CHROMA_8,0.11402062521367451,-0.12220864459875998
CHROMA_9,0.08262744038500132,-0.1466865298877964
CHROMA_10,0.04064784772004488,-0.15267262393649267
CHROMA_11,-0.04595804577149912,-0.14918005697126924
CHROMA_12,0.009241412968233869,0.24879119592780116
CHROMA_13,0.027379716721034807,0.2707393152280992
CHROMA_14,0.04852932188792471,0.2851214846783888
CHROMA_15,0.05922554058609076,0.25658238361392066
CHROMA_16,0.03475357392619837,0.23452470672473238
CHROMA_17,-0.015112749373287684,0.220544179987881
CHROMA_18,-0.040421653361727365,0.20548009524784763
CHROMA_19,-0.04466627302928979,0.1596316416572002
CHROMA_20,-0.033863111251407944,0.17638194474091137
CHROMA_21,-0.017234640091828405,0.22581773264568325
CHROMA_22,-0.0014284559203831503,0.2103317203051575
CHROMA_23,-0.004491028067943009,0.21810082782099247
CENS_0,-0.053962050642094306,-0.01080175893656909
CENS_1,-0.07412815225292256,-0.04714536800198673
CENS_2,-0.08332222660749865,-0.028062803179023498
CENS_3,-0.0691454133884949,-0.04405241223526206
CENS_4,-0.0837775616730727,-0.04580315822343957
CENS_5,-0.07105955912603462,-0.02700393223042011
CENS_6,-0.042877488095810976,-0.0026573676525034912
CENS_7,0.19129409080517706,0.03179435096054038
CENS_8,0.10364383767488367,0.051748853528455874
CENS_9,-0.06628539688811436,0.047682099486371934
CENS_10,-0.0914883937225864,0.06638572407418142
CENS_11,-0.10446451052729122,0.09250598827634679
CENS_12,0.04437879696960089,-0.029178702581529044
CENS_13,0.0767618023991952,-0.005048004211241878
CENS_14,0.058770868303175884,-0.013975894291668796
CENS_15,0.04118009209122756,-0.027738479380423252
CENS_16,0.05282317048840579,-0.026472901153346207
CENS_17,0.04692988416267163,-0.04139482182330658
CENS_18,0.0990214425661124,-0.04772695502691102
CENS_19,0.09383687223490886,0.011401056138001674
CENS_20,0.04475063279530275,-0.01978340185299766
CENS_21,0.06752990421134739,-0.01417820953510265
CENS_22,0.0696934447402695,-0.0048944636287497215
CENS_23,0.0761557807146314,-0.012616387329853922
SPECTRAL_CENTROID_0,-0.18766960248550532,0.059848176830407884
SPECTRAL_CENTROID_1,-0.10301800506545797,0.013799892499212117
SPECTRAL_BANDWIDTH_0,-0.3523495250146855,0.04279387531345871
SPECTRAL_BANDWIDTH_1,0.012602544591099206,0.019340093718684812
SPECTRAL_CONTRAST_0,0.01916516773037126,-0.0205040868362789
SPECTRAL_CONTRAST_1,-0.01434148973428703,-0.048350782240930014
SPECTRAL_CONTRAST_2,0.11591817210325306,0.011431278181904111
SPECTRAL_CONTRAST_3,0.07341848794446197,0.0812843887022128
SPECTRAL_CONTRAST_4,0.44398689613906983,0.08132125441138369
SPECTRAL_CONTRAST_5,-0.06326889220538044,0.019081222214782236
SPECTRAL_CONTRAST_6,-0.3697587070473741,0.005328254097520837
SPECTRAL_CONTRAST_7,0.008162235380290615,0.006530373863773249
SPECTRAL_CONTRAST_8,-0.03884736496185673,-0.02497135815906581
SPECTRAL_CONTRAST_9,0.04527491369530083,0.012388039622918777
SPECTRAL_CONTRAST_10,0.024387236400202635,0.04946268687120109
SPECTRAL_CONTRAST_11,0.1352805095374123,0.05163866570310429
SPECTRAL_CONTRAST_12,-0.08406742572433164,0.03539288843989866
SPECTRAL_CONTRAST_13,-0.16728128138309217,0.013948449554967421
SPECTRAL_FLATNESS_0,-0.061864759477413024,0.016738101534984402
SPECTRAL_FLATNESS_1,-0.08693467151180839,0.009331250285842028
SPECTRAL_ROLLOFF_0,-0.2723861195193024,0.08576786553212347
SPECTRAL_ROLLOFF_1,-0.11210441108988395,-0.012209588279657969
TONNETZ_0,0.04951685150729074,0.02055519316030304
TONNETZ_1,0.1216986902883201,0.010961046727512564
TONNETZ_2,0.141630003199145,0.035578969439827815
TONNETZ_3,0.06255720781071784,-0.00617799975269234
TONNETZ_4,0.08904000742508472,-0.010392782797799874
TONNETZ_5,-0.10323013410966128,-0.02735542848443675
TONNETZ_6,0.011376781712968841,-0.030484351009210788
TONNETZ_7,0.05044605277674743,-0.03290008700393981
TONNETZ_8,0.057861451744137204,0.0005484296521859189
TONNETZ_9,0.01746557473016271,-0.013878953841152513
TONNETZ_10,0.029499701133517676,-0.024477613974578646
TONNETZ_11,0.037604990455809166,-0.009742853576462982
ENTROPY_0,-0.04517069654806867,-0.00581325926364839
