,PC1,PC2
CHROMA_0,-0.05985407965332823,-0.17440387945980695
CHROMA_1,-0.049987710658913574,-0.18664432909853537
CHROMA_2,-0.05490917176758853,-0.20807510541193838
CHROMA_3,-0.09539118449512071,-0.2036444485085381
CHROMA_4,0.0007835679766028453,-0.14869089609061845
CHROMA_5,0.09074043098166852,-0.12661880802763106
CHROMA_6,0.09934599248261707,-0.11592501307225743
CHROMA_7,0.12006041367428229,-0.10567478623122722
CHROMA_8,0.11402062521179282,-0.12220864457658459
CHROMA_9,0.08262744038469988,-0.1466865298613471
CHROMA_10,0.04064784772249302,-0.15267262392754868
CHROMA_11,-0.04595804576771341,-0.14918005697022238
CHROMA_12,0.009241412964722947,0.24879119598326735
CHROMA_13,0.027379716719507584,0.27073931527071976
CHROMA_14,0.04852932188692627,0.2851214847292364
CHROMA_15,0.05922554058844373,0.2565823836173537
CHROMA_16,0.034753573930267526,0.23452470665941744
CHROMA_17,-0.01511274937140231,0.2205441799359796
CHROMA_18,-0.040421653363648426,0.2054800952365059
CHROMA_19,-0.0446662730315911,0.15963164167285154
CHROMA_20,-0.03386311125216503,0.17638194475805338
CHROMA_21,-0.017234640091822243,0.22581773267888888
CHROMA_22,-0.0014284559206237345,0.21033172033772307
CHROMA_23,-0.004491028071282669,0.21810082786693502
CENS_0,-0.053962050648966135,-0.010801758551160062
CENS_1,-0.07412815222884214,-0.0471453681526045
CENS_2,-0.08332222664541025,-0.028062803252228666
CENS_3,-0.0691454134007823,-0.044052412150825275
CENS_4,-0.08377756164380941,-0.045803158408675694
CENS_5,-0.07105955911931566,-0.02700393215704549
CENS_6,-0.042877488113357044,-0.0026573675191254136
CENS_7,0.19129409080947474,0.03179435089630568
CENS_8,0.10364383767636037,0.051748853457151904
CENS_9,-0.06628539688417236,0.047682099469028995
CENS_10,-0.09148839372016818,0.06638572403498702
CENS_11,-0.1044645105218562,0.09250598823314622
CENS_12,0.04437879697609846,-0.029178702498281816
CENS_13,0.07676180241470003,-0.005048004336553563
CENS_14,0.05877086830183932,-0.013975894357059811
CENS_15,0.0411800920744323,-0.027738479373935324
CENS_16,0.052823170507286306,-0.02647290126973076
CENS_17,0.046929884193164455,-0.04139482188384671
CENS_18,0.09902144251591198,-0.047726954554454186
CENS_19,0.09383687224443389,0.011401056165412001
CENS_20,0.0447506327948509,-0.019783401859469262
CENS_21,0.06752990421216087,-0.014178209555878894
CENS_22,0.06969344473854092,-0.004894463626323316
CENS_23,0.07615578070570869,-0.012616387269010577
SPECTRAL_CENTROID_0,-0.18766960248468684,0.05984817685761561
SPECTRAL_CENTROID_1,-0.10301800506381388,0.013799892574855886
SPECTRAL_BANDWIDTH_0,-0.3523495250095841,0.04279387524729923
SPECTRAL_BANDWIDTH_1,0.01260254459197081,0.019340093694503447
SPECTRAL_CONTRAST_0,0.019165167730994845,-0.0205040868535833
SPECTRAL_CONTRAST_1,-0.0143414897283732,-0.04835078228627563
SPECTRAL_CONTRAST_2,0.1159181721226225,0.011431278000115437
SPECTRAL_CONTRAST_3,0.0734184879617023,0.08128438850177329
SPECTRAL_CONTRAST_4,0.44398689613608594,0.0813212544295865
SPECTRAL_CONTRAST_5,-0.06326889219386482,0.019081222106204575
SPECTRAL_CONTRAST_6,-0.3697587070462919,0.0053282540350444154
SPECTRAL_CONTRAST_7,0.008162235381005101,0.006530373883903227
SPECTRAL_CONTRAST_8,-0.03884736495524259,-0.024971358196003893
SPECTRAL_CONTRAST_9,0.045274913707452104,0.012388039527100226
SPECTRAL_CONTRAST_10,0.024387236413384205,0.04946268677940099
SPECTRAL_CONTRAST_11,0.1352805095335823,0.051638665772271115
SPECTRAL_CONTRAST_12,-0.08406742572294562,0.03539288850931043
SPECTRAL_CONTRAST_13,-0.16728128138526213,0.013948449657365315
SPECTRAL_FLATNESS_0,-0.061864759480600516,0.016738101650640012
SPECTRAL_FLATNESS_1,-0.08693467151512901,0.009331250431979916
SPECTRAL_ROLLOFF_0,-0.2723861195172823,0.0857678655817341
SPECTRAL_ROLLOFF_1,-0.1121044110792839,-0.012209588520733866
TONNETZ_0,0.04951685150556899,0.020555193021717436
TONNETZ_1,0.12169869027219096,0.010961046906966426
TONNETZ_2,0.14163000318773794,0.03557896948397251
TONNETZ_3,0.06255720784068156,-0.006177999732410975
TONNETZ_4,0.08904000745966865,-0.010392782987289068
TONNETZ_5,-0.10323013412353213,-0.027355428234652892
TONNETZ_6,0.011376781711426682,-0.030484351057846276
TONNETZ_7,0.050446052788713704,-0.03290008703421526
TONNETZ_8,0.057861451749800646,0.0005484296120147509
TONNETZ_9,0.017465574732222426,-0.013878953851304514
TONNETZ_10,0.029499701146049075,-0.024477614091454603
TONNETZ_11,0.03760499045358388,-0.009742853532638929
ENTROPY_0,-0.045170696551234214,-0.005813259266815663
