,PC1,PC2
CHROMA_0,-0.05985407965641731,-0.17440387945711625
CHROMA_1,-0.049987710661027,-0.18664432911655363
CHROMA_2,-0.054909171767706606,-0.2080751054400916
CHROMA_3,-0.09539118449723044,-0.20364444850600782
CHROMA_4,0.0007835679746416608,-0.1486908960568233
CHROMA_5,0.0907404309833783,-0.12661880803564882
CHROMA_6,0.09934599248408457,-0.11592501309588854
CHROMA_7,0.12006041367708253,-0.10567478622954135
CHROMA_8,0.11402062521411775,-0.1222086445626413
CHROMA_9,0.08262744038357557,-0.14668652983547695
CHROMA_10,0.040647847719268514,-0.15267262390082761
CHROMA_11,-0.04595804577137997,-0.14918005695879666
CHROMA_12,0.009241412964395356,0.2487911959929096
CHROMA_13,0.027379716718202617,0.2707393152850858
CHROMA_14,0.048529321886088744,0.2851214847385581
CHROMA_15,0.05922554058816394,0.25658238360867663
CHROMA_16,0.03475357393192536,0.2345247066388496
CHROMA_17,-0.015112749370867274,0.22054417993449585
CHROMA_18,-0.040421653363582326,0.20548009523638988
CHROMA_19,-0.04466627303234723,0.15963164166402194
CHROMA_20,-0.03386311125319167,0.17638194475018862
CHROMA_21,-0.017234640094079996,0.2258177326772607
CHROMA_22,-0.0014284559223977302,0.2103317203410763
CHROMA_23,-0.004491028070606943,0.21810082786940624
CENS_0,-0.053962050658708675,-0.010801758633444989
CENS_1,-0.07412815224247268,-0.04714536810627939
CENS_2,-0.08332222659475774,-0.02806280326083752
CENS_3,-0.06914541339723115,-0.044052412214737956
CENS_4,-0.08377756166715612,-0.04580315836824914
CENS_5,-0.0710595591316582,-0.027003932187337924
CENS_6,-0.04287748809524526,-0.0026573676013436453
CENS_7,0.1912940908063503,0.03179435092275042
CENS_8,0.1036438376765126,0.05174885348591483
CENS_9,-0.06628539688786689,0.047682099478689045
CENS_10,-0.09148839372113043,0.06638572404479204
CENS_11,-0.10446451052695853,0.09250598824876682
CENS_12,0.044378796962740226,-0.02917870249794419
CENS_13,0.07676180240207929,-0.005048004235187492
CENS_14,0.05877086830628867,-0.0139758943603029
CENS_15,0.04118009208598059,-0.02773847937577174
CENS_16,0.05282317049077079,-0.026472901224573957
CENS_17,0.04692988416220227,-0.04139482181830223
CENS_18,0.09902144256306446,-0.047726954723951366
CENS_19,0.09383687223149913,0.011401056186385355
CENS_20,0.044750632793413715,-0.019783401838070674
CENS_21,0.06752990421029732,-0.014178209513335599
CENS_22,0.0696934447382609,-0.004894463605021356
CENS_23,0.07615578071048609,-0.0126163872839367
SPECTRAL_CENTROID_0,-0.18766960248567385,0.05984817685849359
SPECTRAL_CENTROID_1,-0.10301800507098811,0.013799892609667453
SPECTRAL_BANDWIDTH_0,-0.35234952501174194,0.042793875268234964
SPECTRAL_BANDWIDTH_1,0.012602544588049165,0.01934009372104481
SPECTRAL_CONTRAST_0,0.019165167730897614,-0.02050408685724468
SPECTRAL_CONTRAST_1,-0.014341489732136548,-0.04835078226185396
SPECTRAL_CONTRAST_2,0.11591817211740277,0.011431278008683442
SPECTRAL_CONTRAST_3,0.0734184879564932,0.08128438851935808
SPECTRAL_CONTRAST_4,0.4439868961373477,0.08132125439984242
SPECTRAL_CONTRAST_5,-0.06326889220018395,0.019081222065844606
SPECTRAL_CONTRAST_6,-0.36975870704488917,0.0053282540612329095
SPECTRAL_CONTRAST_7,0.008162235378321834,0.0065303738820651
SPECTRAL_CONTRAST_8,-0.03884736496123126,-0.02497135816940669
SPECTRAL_CONTRAST_9,0.045274913702924295,0.01238803952962357
SPECTRAL_CONTRAST_10,0.024387236405024812,0.04946268679032492
SPECTRAL_CONTRAST_11,0.13528050953325135,0.0516386657531772
SPECTRAL_CONTRAST_12,-0.0840674257273047,0.03539288849963992
SPECTRAL_CONTRAST_13,-0.16728128138801257,0.013948449676286907
SPECTRAL_FLATNESS_0,-0.061864759481939216,0.016738101650390642
SPECTRAL_FLATNESS_1,-0.08693467151796128,0.009331250435419223
SPECTRAL_ROLLOFF_0,-0.2723861195184743,0.08576786557767782
SPECTRAL_ROLLOFF_1,-0.1121044110871636,-0.012209588457134872
TONNETZ_0,0.04951685151711261,0.02055519307329239
TONNETZ_1,0.12169869027837,0.010961046880517356
TONNETZ_2,0.14163000319419722,0.03557896946417914
TONNETZ_3,0.06255720780294032,-0.006177999709562084
TONNETZ_4,0.08904000743063747,-0.01039278292397581
TONNETZ_5,-0.10323013412080985,-0.02735542832382397
TONNETZ_6,0.011376781714361196,-0.030484351043273104
TONNETZ_7,0.050446052778554025,-0.032900086995617146
TONNETZ_8,0.057861451743192675,0.000548429669773174
TONNETZ_9,0.017465574730104443,-0.013878953849315284
TONNETZ_10,0.0294997011372241,-0.024477614049477167
TONNETZ_11,0.037604990450498074,-0.009742853511922016
ENTROPY_0,-0.045170696545270554,-0.005813259295876334
