,PC1,PC2
CHROMA_0,-0.11147723306606287,-0.14994351217872381
CHROMA_1,-0.12278973046783986,-0.1342326173564206
CHROMA_2,-0.1420622878616565,-0.14495437999037836
CHROMA_3,-0.13998034363317607,-0.17070310573882094
CHROMA_4,-0.13640120555321913,-0.07983329129098492
CHROMA_5,-0.1437316204244458,-0.008686629572797809
CHROMA_6,-0.1433656558099179,0.006348292505659815
CHROMA_7,-0.13533377224823145,0.015941984161119388
CHROMA_8,-0.1449813559552638,0.004706300914233534
CHROMA_9,-0.15630742809831108,-0.028237690626755203
CHROMA_10,-0.14155381085397825,-0.05943266325303716
CHROMA_11,-0.10117174702317183,-0.12922200093591915
CHROMA_12,0.21976457730177484,0.1160589450414218
CHROMA_13,0.22957226602928038,0.14235430063250068
CHROMA_14,0.2239228231789126,0.1573605010836129
CHROMA_15,0.19800728907082765,0.15008039473191104
CHROMA_16,0.1917209699506813,0.13016792458688525
CHROMA_17,0.2001397431099579,0.09352044135451439
CHROMA_18,0.1976096160864226,0.06683978308801329
CHROMA_19,0.16460664943061726,0.04312225125392061
CHROMA_20,0.1720213188434343,0.0612153065084079
CHROMA_21,0.20597045450964865,0.09088616747280019
CHROMA_22,0.18581676141758346,0.0940342681600516
CHROMA_23,0.19444093178533195,0.09084738206048407
CENS_0,-0.019885625284106874,-0.08835445258518182
CENS_1,-0.053549539388669826,-0.08928031640182574
CENS_2,-0.004255096618391203,-0.07318952395745468
CENS_3,-0.006491350582261959,-0.06902720474261645
CENS_4,0.01679608210875677,-0.07515696322382903
CENS_5,0.019975088960403144,-0.061626426684444256
CENS_6,0.03257945690455881,-0.04383236023861439
CENS_7,-0.05022906721988402,0.18621296370005014
CENS_8,0.008766693200766954,0.1071224716996377
CENS_9,0.08203725097319708,-0.05531503638282326
CENS_10,0.112701652330555,-0.07047922140337515
CENS_11,0.14631931152935038,-0.08788237297347788
CENS_12,-0.06756374176095098,0.04722336562121863
CENS_13,-0.0362935453958845,0.09011827425851912
CENS_14,-0.05000361287338122,0.05649591074345654
CENS_15,-0.05266265218309096,0.05784731922630765
CENS_16,-0.05685351727080322,0.0661633350186301
CENS_17,-0.07439845773797173,0.057527259318106864
CENS_18,-0.08036472222898956,0.0918943838265033
CENS_19,-0.04671738421285089,0.10368814883858533
CENS_20,-0.03813990986357246,0.044167193467979524
CENS_21,-0.04745961082791849,0.07026163239308635
CENS_22,-0.040506544604318226,0.07966674676564431
CENS_23,-0.058427458924827556,0.07089290591045379
SPECTRAL_CENTROID_0,0.1397806847891607,-0.09887470361951489
SPECTRAL_CENTROID_1,0.07121141172353164,-0.13143673350962481
SPECTRAL_BANDWIDTH_0,0.20405317687645164,-0.2468604720997012
SPECTRAL_BANDWIDTH_1,0.04374633072838815,-0.00584134854775259
SPECTRAL_CONTRAST_0,-0.03491175867014819,0.014633732242872637
SPECTRAL_CONTRAST_1,-0.032156259872972506,-0.03245794330989164
SPECTRAL_CONTRAST_2,-0.043132609351501476,0.10848801009577637
SPECTRAL_CONTRAST_3,0.038786829750467544,0.0905051885829701
SPECTRAL_CONTRAST_4,-0.1373911605677727,0.43442212546205744
SPECTRAL_CONTRAST_5,0.023431987458049298,-0.014317144602516617
SPECTRAL_CONTRAST_6,0.1700460596973848,-0.3171048040773544
SPECTRAL_CONTRAST_7,0.00048083213739081,0.007528824786305009
SPECTRAL_CONTRAST_8,-0.008717854930842076,-0.05840652893782279
SPECTRAL_CONTRAST_9,-0.013472843769520747,0.03866019777323901
SPECTRAL_CONTRAST_10,0.03598754892119068,0.026446508811290362
SPECTRAL_CONTRAST_11,-0.017310958743661994,0.13319445522452164
SPECTRAL_CONTRAST_12,0.06031392312528789,-0.08353105590997677
SPECTRAL_CONTRAST_13,0.10227598452939875,-0.18034489038747253
SPECTRAL_FLATNESS_0,0.05450493062413492,-0.06990928823063693
SPECTRAL_FLATNESS_1,0.061659908736410314,-0.11274420630596678
SPECTRAL_ROLLOFF_0,0.20487720687898872,-0.11944443447506
SPECTRAL_ROLLOFF_1,0.10341727967857173,-0.1160508743260305
TONNETZ_0,0.002614785413557917,0.057922921286122406
TONNETZ_1,-0.059599588194793926,0.10750385604411845
TONNETZ_2,-0.02034002838190925,0.14058916439665578
TONNETZ_3,-0.040372151178168565,0.04589650046316563
TONNETZ_4,-0.057510686665151536,0.08184694173895903
TONNETZ_5,0.017375683125247416,-0.11853805696185049
TONNETZ_6,-0.02040189602718546,0.02360241766764701
TONNETZ_7,-0.06702755238296526,0.05564813796560015
TONNETZ_8,-0.025683678148274675,0.06658162803780643
TONNETZ_9,-0.0240585935038667,0.02134949313463344
TONNETZ_10,-0.03430826241106706,0.03636928920897536
TONNETZ_11,-0.032191415291715035,0.04946761990010897
ENTROPY_0,0.016936725672493973,-0.037297194259078445
