,PC1,PC2
CHROMA_0,-0.11147723306873135,-0.1499435121931645
CHROMA_1,-0.12278973048513457,-0.1342326174310672
CHROMA_2,-0.14206228788475225,-0.144954380086254
CHROMA_3,-0.13998034366270656,-0.17070310573524558
CHROMA_4,-0.1364012055607828,-0.07983329117726547
CHROMA_5,-0.14373162041671475,-0.008686629547022363
CHROMA_6,-0.14336565578482013,0.00634829248124487
CHROMA_7,-0.13533377222269335,0.015941984143558706
CHROMA_8,-0.14498135593616834,0.004706300939143861
CHROMA_9,-0.1563074280835837,-0.02823769057093069
CHROMA_10,-0.14155381084433383,-0.05943266321744685
CHROMA_11,-0.10117174701844064,-0.12922200093576447
CHROMA_12,0.21976457730726562,0.11605894507899571
CHROMA_13,0.22957226604144754,0.1423543006597811
CHROMA_14,0.22392282320273726,0.15736050113837893
CHROMA_15,0.1980072890963822,0.1500803947512845
CHROMA_16,0.1917209699604745,0.13016792454869555
CHROMA_17,0.2001397430996482,0.09352044132377792
CHROMA_18,0.19760961605937818,0.06683978308254676
CHROMA_19,0.16460664940786118,0.043122251249527635
CHROMA_20,0.17202131882713909,0.061215306501200974
CHROMA_21,0.2059704544984057,0.09088616750176333
CHROMA_22,0.18581676141231543,0.09403426819570758
CHROMA_23,0.19444093178615984,0.0908473821142546
CENS_0,-0.01988562522385732,-0.08835445234000619
CENS_1,-0.05354953948779793,-0.08928031688940291
CENS_2,-0.004255096518712287,-0.07318952363004674
CENS_3,-0.006491350586207877,-0.06902720457900502
CENS_4,0.016796082122227277,-0.07515696320105943
CENS_5,0.019975088968598453,-0.061626426642276556
CENS_6,0.03257945689847624,-0.043832360256992095
CENS_7,-0.050229067231337285,0.18621296364487416
CENS_8,0.008766693185499988,0.10712247159442873
CENS_9,0.08203725097388068,-0.05531503638566491
CENS_10,0.11270165233595424,-0.07047922134029595
CENS_11,0.14631931152192992,-0.08788237301714055
CENS_12,-0.06756374173110624,0.04722336564966833
CENS_13,-0.03629354535923773,0.0901182741682495
CENS_14,-0.050003612832346424,0.0564959107283356
CENS_15,-0.05266265214805038,0.05784731953020978
CENS_16,-0.05685351727086419,0.06616333493159411
CENS_17,-0.07439845773157014,0.057527259202968924
CENS_18,-0.08036472228560437,0.09189438347805737
CENS_19,-0.046717384252593905,0.10368814861690419
CENS_20,-0.03813990987098927,0.04416719345432018
CENS_21,-0.04745961084104543,0.07026163241685655
CENS_22,-0.04050654459895306,0.07966674678500442
CENS_23,-0.058427458895510945,0.07089290612687363
SPECTRAL_CENTROID_0,0.13978068479292352,-0.0988747036373493
SPECTRAL_CENTROID_1,0.07121141172346744,-0.1314367335309282
SPECTRAL_BANDWIDTH_0,0.20405317687568084,-0.24686047219589138
SPECTRAL_BANDWIDTH_1,0.04374633072245838,-0.005841348692156503
SPECTRAL_CONTRAST_0,-0.03491175866625293,0.014633732250683932
SPECTRAL_CONTRAST_1,-0.03215625986603225,-0.032457943220478375
SPECTRAL_CONTRAST_2,-0.043132609410789564,0.1084880097674038
SPECTRAL_CONTRAST_3,0.03878682974740456,0.09050518850164778
SPECTRAL_CONTRAST_4,-0.13739116057840403,0.4344221254900668
SPECTRAL_CONTRAST_5,0.023431987472439127,-0.014317144672825391
SPECTRAL_CONTRAST_6,0.1700460597027401,-0.3171048041214435
SPECTRAL_CONTRAST_7,0.0004808321390039226,0.007528824813632629
SPECTRAL_CONTRAST_8,-0.008717854909878043,-0.05840652872465645
SPECTRAL_CONTRAST_9,-0.013472843823413107,0.03866019754514271
SPECTRAL_CONTRAST_10,0.03598754889581682,0.026446508692471952
SPECTRAL_CONTRAST_11,-0.017310958744464523,0.13319445525118065
SPECTRAL_CONTRAST_12,0.06031392312484743,-0.0835310559517068
SPECTRAL_CONTRAST_13,0.10227598452365941,-0.18034489039573
SPECTRAL_FLATNESS_0,0.054504930616985685,-0.06990928822790346
SPECTRAL_FLATNESS_1,0.061659908726137656,-0.11274420630100238
SPECTRAL_ROLLOFF_0,0.2048772068909475,-0.11944443449732853
SPECTRAL_ROLLOFF_1,0.10341727964480064,-0.11605087474068268
TONNETZ_0,0.002614785481645046,0.05792292143861852
TONNETZ_1,-0.05959958811523499,0.10750385642102793
TONNETZ_2,-0.020340028361533546,0.1405891645464927
TONNETZ_3,-0.04037215118722525,0.045896500403977185
TONNETZ_4,-0.057510686736589725,0.08184694141251568
TONNETZ_5,0.017375683151818193,-0.11853805675514963
TONNETZ_6,-0.020401896029097873,0.02360241764649143
TONNETZ_7,-0.06702755238152006,0.05564813789771895
TONNETZ_8,-0.025683678164305286,0.0665816279609094
TONNETZ_9,-0.02405859351750127,0.021349493050624866
TONNETZ_10,-0.03430826242786688,0.03636928915461473
TONNETZ_11,-0.032191415309182486,0.049467619821958
ENTROPY_0,0.016936725660941645,-0.03729719426224508
