,PC1,PC2
CHROMA_0,-0.11147723308440573,-0.1499435122151101
CHROMA_1,-0.12278973049312053,-0.13423261757018692
CHROMA_2,-0.1420622878845216,-0.14495438026797672
CHROMA_3,-0.13998034360676823,-0.17070310588719936
CHROMA_4,-0.13640120548227133,-0.07983329101071866
CHROMA_5,-0.14373162040210952,-0.008686629438290142
CHROMA_6,-0.1433656558143033,0.006348292628795984
CHROMA_7,-0.13533377227212745,0.0159419843227871
CHROMA_8,-0.14498135597354708,0.004706301020083247
CHROMA_9,-0.15630742810562848,-0.02823769050525655
CHROMA_10,-0.1415538108651349,-0.059432663150365925
CHROMA_11,-0.10117174704379434,-0.12922200091526959
CHROMA_12,0.21976457731116503,0.11605894516066213
CHROMA_13,0.2295722660402961,0.14235430081171646
CHROMA_14,0.2239228231936684,0.15736050131135593
CHROMA_15,0.19800728906531231,0.1500803948820625
CHROMA_16,0.1917209699115582,0.13016792442191288
CHROMA_17,0.20013974308315224,0.09352044117283884
CHROMA_18,0.19760961609328112,0.06683978290145152
CHROMA_19,0.16460664944319245,0.04312225108105502
CHROMA_20,0.17202131885412017,0.061215306399499514
CHROMA_21,0.20597045452673668,0.09088616750388222
CHROMA_22,0.18581676143172368,0.09403426825872474
CHROMA_23,0.19444093179929461,0.0908473821788105
CENS_0,-0.01988562531598166,-0.08835445201142916
CENS_1,-0.05354953930492578,-0.08928031646492819
CENS_2,-0.004255096662355346,-0.07318952440525753
CENS_3,-0.006491350484196457,-0.0690272040154445
CENS_4,0.016796082094970785,-0.07515696235015473
CENS_5,0.019975089102760364,-0.06162642629979371
CENS_6,0.03257945694206983,-0.04383236004742883
CENS_7,-0.050229067293466705,0.18621296309371857
CENS_8,0.008766693122330053,0.10712247101373806
CENS_9,0.08203725100267485,-0.05531503616213659
CENS_10,0.11270165237336685,-0.07047922105964363
CENS_11,0.1463193116214686,-0.08788237237160317
CENS_12,-0.06756374179066152,0.04722336596360604
CENS_13,-0.036293545424904976,0.0901182740002428
CENS_14,-0.05000361293649338,0.05649591063670106
CENS_15,-0.05266265215969712,0.057847319664308776
CENS_16,-0.05685351731064939,0.06616333530888883
CENS_17,-0.07439845763964407,0.05752725935475494
CENS_18,-0.08036472230839904,0.09189438377940244
CENS_19,-0.04671738421415894,0.1036881487266647
CENS_20,-0.038139909874933056,0.04416719342912677
CENS_21,-0.04745961082115125,0.07026163246095365
CENS_22,-0.040506544604674635,0.07966674696983123
CENS_23,-0.05842745892454294,0.07089290608537907
SPECTRAL_CENTROID_0,0.13978068480720843,-0.09887470337917251
SPECTRAL_CENTROID_1,0.0712114117430457,-0.13143673324367544
SPECTRAL_BANDWIDTH_0,0.20405317680931728,-0.24686047232951752
SPECTRAL_BANDWIDTH_1,0.043746330671404675,-0.00584134886441775
SPECTRAL_CONTRAST_0,-0.034911758654930916,0.014633732261391542
SPECTRAL_CONTRAST_1,-0.032156259848845875,-0.03245794279051958
SPECTRAL_CONTRAST_2,-0.043132609424055314,0.10848800975010779
SPECTRAL_CONTRAST_3,0.0387868296454227,0.09050518825507024
SPECTRAL_CONTRAST_4,-0.13739116044982952,0.43442212615228604
SPECTRAL_CONTRAST_5,0.023431987445315435,-0.014317144729140337
SPECTRAL_CONTRAST_6,0.17004605956868332,-0.3171048050109553
SPECTRAL_CONTRAST_7,0.0004808321951418141,0.007528825233299889
SPECTRAL_CONTRAST_8,-0.008717854871780565,-0.05840652826240419
SPECTRAL_CONTRAST_9,-0.013472843787065774,0.03866019800388122
SPECTRAL_CONTRAST_10,0.03598754888920443,0.026446509083194743
SPECTRAL_CONTRAST_11,-0.01731095866852028,0.13319445569984317
SPECTRAL_CONTRAST_12,0.06031392314937351,-0.08353105565136634
SPECTRAL_CONTRAST_13,0.10227598450965926,-0.18034489034701842
SPECTRAL_FLATNESS_0,0.054504930661498134,-0.0699092878927409
SPECTRAL_FLATNESS_1,0.06165990877519482,-0.1127442058762294
SPECTRAL_ROLLOFF_0,0.20487720694121087,-0.11944443372725849
SPECTRAL_ROLLOFF_1,0.10341727949107625,-0.1160508754524123
TONNETZ_0,0.0026147852933662056,0.05792292098716012
TONNETZ_1,-0.05959958826814339,0.10750385565856313
TONNETZ_2,-0.02034002844865836,0.1405891641205793
TONNETZ_3,-0.04037215125290991,0.04589650055237982
TONNETZ_4,-0.05751068671575489,0.08184694153996075
TONNETZ_5,0.017375683172441772,-0.11853805617293543
TONNETZ_6,-0.020401896046198947,0.023602417627524557
TONNETZ_7,-0.0670275524280168,0.055648137766909626
TONNETZ_8,-0.025683678166417073,0.06658162782231926
TONNETZ_9,-0.024058593537837607,0.02134949318503081
TONNETZ_10,-0.0343082624126668,0.03636928908002359
TONNETZ_11,-0.0321914153364276,0.04946761972840539
ENTROPY_0,0.016936725619526787,-0.03729719445909554
