,PC1,PC2
CHROMA_0,-0.05985407965153477,-0.1744038795960663
CHROMA_1,-0.049987710658482544,-0.18664432905380213
CHROMA_2,-0.05490917176672992,-0.20807510529586612
CHROMA_3,-0.09539118447875349,-0.20364444904330914
CHROMA_4,0.0007835679972565633,-0.1486908969210507
CHROMA_5,0.09074043098420045,-0.12661880817030258
CHROMA_6,0.09934599247142085,-0.11592501274680447
CHROMA_7,0.12006041366797619,-0.10567478599489773
CHROMA_8,0.11402062521200464,-0.12220864454503268
CHROMA_9,0.08262744039063744,-0.1466865300761023
CHROMA_10,0.04064784772728563,-0.15267262413961338
CHROMA_11,-0.04595804576767433,-0.14918005707366538
CHROMA_12,0.009241412973300141,0.24879119564505758
CHROMA_13,0.02737971672686274,0.2707393149554974
CHROMA_14,0.04852932188930136,0.28512148453353436
CHROMA_15,0.05922554058144475,0.2565823837643741
CHROMA_16,0.03475357392372759,0.234524706997417
CHROMA_17,-0.015112749368644625,0.22054418000213716
CHROMA_18,-0.040421653349872314,0.2054800949406073
CHROMA_19,-0.04466627302235673,0.15963164139939037
CHROMA_20,-0.03386311125004506,0.1763819446418607
CHROMA_21,-0.01723464009143666,0.2258177325428273
CHROMA_22,-0.001428455918751912,0.21033172018405613
CHROMA_23,-0.004491028065387856,0.2181008276498303
CENS_0,-0.0539620506805106,-0.010801758983492265
CENS_1,-0.07412815220685277,-0.04714536881526413
CENS_2,-0.0833222266443477,-0.02806280170515327
CENS_3,-0.06914541338965394,-0.04405241214213463
CENS_4,-0.08377756168754583,-0.04580315791996294
CENS_5,-0.07105955912461458,-0.02700393228323058
CENS_6,-0.04287748811883183,-0.002657367170843288
CENS_7,0.19129409081545262,0.03179435080624264
CENS_8,0.10364383768892586,0.051748853298427856
CENS_9,-0.06628539688410394,0.04768209936159768
CENS_10,-0.09148839372091966,0.06638572405084697
CENS_11,-0.10446451052519456,0.09250598822734109
CENS_12,0.044378796959283894,-0.029178702700668583
CENS_13,0.07676180239809945,-0.0050480040758299725
CENS_14,0.05877086831041147,-0.013975894289386191
CENS_15,0.04118009209710091,-0.027738479367999665
CENS_16,0.05282317049164053,-0.02647290128569002
CENS_17,0.046929884197993536,-0.041394822524141145
CENS_18,0.09902144252724099,-0.047726954786568625
CENS_19,0.09383687224953602,0.011401055551189277
CENS_20,0.044750632800532535,-0.019783402027216453
CENS_21,0.06752990422256118,-0.01417820982886661
CENS_22,0.06969344474504796,-0.004894463798913474
CENS_23,0.07615578071023991,-0.012616387335377736
SPECTRAL_CENTROID_0,-0.18766960248615536,0.059848176820871186
SPECTRAL_CENTROID_1,-0.10301800505571287,0.013799891960695301
SPECTRAL_BANDWIDTH_0,-0.3523495250093201,0.0427938753148061
SPECTRAL_BANDWIDTH_1,0.012602544609174485,0.01934009319054914
SPECTRAL_CONTRAST_0,0.019165167730666646,-0.020504086793171773
SPECTRAL_CONTRAST_1,-0.014341489725292417,-0.04835078238113779
SPECTRAL_CONTRAST_2,0.11591817208410046,0.011431279086304348
SPECTRAL_CONTRAST_3,0.0734184879367976,0.08128438931458312
SPECTRAL_CONTRAST_4,0.4439868961465003,0.08132125426552775
SPECTRAL_CONTRAST_5,-0.06326889220880859,0.019081222582069745
SPECTRAL_CONTRAST_6,-0.3697587070502151,0.0053282542439775805
SPECTRAL_CONTRAST_7,0.008162235385018854,0.00653037367209771
SPECTRAL_CONTRAST_8,-0.03884736494676503,-0.024971358475462634
SPECTRAL_CONTRAST_9,0.0452749136873239,0.012388040028398509
SPECTRAL_CONTRAST_10,0.024387236406058225,0.04946268690820895
SPECTRAL_CONTRAST_11,0.1352805095412278,0.05163866545142283
SPECTRAL_CONTRAST_12,-0.0840674257194159,0.03539288815595451
SPECTRAL_CONTRAST_13,-0.16728128138286755,0.013948449256563562
SPECTRAL_FLATNESS_0,-0.061864759479256785,0.016738101318053335
SPECTRAL_FLATNESS_1,-0.08693467151333213,0.009331249965052524
SPECTRAL_ROLLOFF_0,-0.2723861195195454,0.08576786554945613
SPECTRAL_ROLLOFF_1,-0.11210441105213322,-0.012209588883654816
TONNETZ_0,0.049516851482856714,0.020555193902430054
TONNETZ_1,0.12169869026413413,0.010961046966178795
TONNETZ_2,0.1416300031903344,0.035578969595211646
TONNETZ_3,0.06255720781900923,-0.00617800046357402
TONNETZ_4,0.08904000745856194,-0.010392783544172016
TONNETZ_5,-0.103230134133464,-0.027355428341261714
TONNETZ_6,0.011376781715760263,-0.030484350951727874
TONNETZ_7,0.050446052774533796,-0.03290008704466347
TONNETZ_8,0.057861451762697975,0.0005484291786491629
TONNETZ_9,0.017465574732049054,-0.01387895394772888
TONNETZ_10,0.029499701147485728,-0.024477614188472798
TONNETZ_11,0.037604990464795214,-0.00974285399995771
ENTROPY_0,-0.045170696564476774,-0.005813258791348701
